Step	Loss	GPU Memory (MB)	CPU Usage (%)	Step Time (s)
Total Training Samples: 6961
Unique Samples: 6769
20	7.6258	9900.30	8.40	0.3064
20	7.3435	9900.30	8.90	0.3080
20	7.0009	9900.30	7.60	0.3112
20	7.3675	9900.30	7.80	0.3078
20	7.4778	9900.30	5.20	0.3065
20	7.3251	9900.30	9.10	0.3094
20	7.2109	9900.30	10.20	0.3092
20	7.2572	9900.30	7.00	0.3077
20	7.1260	9900.30	5.20	0.3059
21	7.0668	9900.30	9.80	0.3106
21	7.2082	9900.30	6.50	0.3086
21	7.7986	9900.30	8.80	0.3129
21	7.1996	9900.30	9.00	0.3065
21	7.2192	9900.30	5.60	0.3075
21	7.3651	9900.30	9.20	0.3084
21	6.8942	9900.30	8.10	0.3095
21	7.0079	9900.30	5.20	0.3066
21	7.1368	9900.30	6.40	0.3078
21	7.3657	9900.30	12.10	0.3125
21	6.9840	9900.30	7.70	0.3085
21	7.0409	9900.30	7.70	0.3126
21	7.1087	9900.30	6.10	0.3064
21	6.9925	9900.30	6.80	0.3078
21	7.2656	9900.30	8.40	0.3074
21	7.3240	9900.30	10.40	0.3092
21	7.2967	9900.30	5.50	0.3069
21	6.9852	9900.30	6.30	0.3076
21	6.9596	9900.30	9.90	0.3092
21	7.5824	9900.30	7.10	0.3103
21	7.4390	9900.30	7.30	0.3109
21	7.4264	9900.30	9.20	0.3065
21	7.0982	9900.30	6.80	0.3077
21	6.9626	9900.30	8.20	0.3105
21	7.0021	9900.30	7.50	0.3090
21	7.3439	9900.30	5.10	0.3062
21	8.2652	9900.30	10.70	0.3076
21	7.5039	9900.30	9.00	0.3092
21	6.7199	9900.30	6.70	0.3090
21	7.1906	9900.30	5.90	0.3067
21	7.1458	9900.30	9.50	0.3128
21	7.5903	9900.30	7.00	0.3087
22	6.6399	9900.30	11.00	0.3086
22	6.9869	9900.30	6.40	0.3057
22	7.6518	9900.30	4.60	0.3063
22	6.8848	9900.30	5.30	0.3089
22	7.5895	9900.30	9.10	0.3113
22	7.9922	9900.30	6.50	0.3081
22	7.4556	9900.30	5.00	0.3055
22	7.5345	9900.30	7.30	0.3074
22	7.1325	9900.30	9.60	0.3094
22	6.9575	9900.30	8.80	0.3091
22	7.0209	9900.30	5.60	0.3088
22	7.2191	9900.30	5.00	0.3064
22	6.5595	9900.30	6.70	0.3076
22	6.9609	9900.30	8.00	0.3122
22	7.2736	9900.30	5.50	0.3087
22	7.0302	9900.30	4.70	0.3066
22	7.3006	9900.30	8.30	0.3074
22	7.3211	9900.30	6.00	0.3097
22	6.9469	9900.30	8.80	0.3117
22	7.1954	9900.30	4.90	0.3085
22	6.9811	9900.30	5.90	0.3070
22	6.6755	9900.30	6.80	0.3081
22	7.0674	9900.30	7.90	0.3126
22	7.0737	9900.30	5.80	0.3079
22	7.1753	9900.30	5.40	0.3059
22	7.3205	9900.30	7.90	0.3115
22	6.9121	9900.30	7.30	0.3115
22	7.5749	9900.30	7.90	0.3087
22	7.2285	9900.30	4.80	0.3068
22	7.4432	9900.30	6.10	0.3068
22	7.0237	9900.30	6.20	0.3092
22	7.1860	9900.30	8.10	0.3134
23	7.2141	9900.30	4.70	0.3052
23	7.6502	9900.30	6.10	0.3076
23	7.3016	9900.30	8.10	0.3125
23	7.4165	9900.30	6.40	0.3077
23	7.3790	9900.30	4.80	0.3064
23	6.7253	9900.30	8.50	0.3110
23	6.7738	9900.30	6.60	0.3092
23	7.0634	9900.30	9.10	0.3079
23	7.4243	9900.30	5.40	0.3087
23	7.7940	9900.30	5.50	0.3063
23	8.6463	9900.30	6.10	0.3093
23	7.1706	9900.30	8.80	0.3124
23	7.4947	9900.30	5.00	0.3085
23	6.6901	9900.30	5.70	0.3064
23	7.5661	9900.30	8.20	0.3132
23	7.4350	9900.30	6.80	0.3081
23	7.1212	9900.30	7.60	0.3136
23	6.9120	9900.30	4.80	0.3074
23	7.6465	9900.30	5.70	0.3078
23	7.2414	9900.30	8.60	0.3080
23	7.2428	9900.30	6.20	0.3095
23	7.5155	9900.30	5.10	0.3070
23	6.9508	9900.30	6.40	0.3067
23	7.5153	9900.30	9.00	0.3189
23	6.9522	9900.30	5.90	0.3089
23	7.0967	9900.30	7.40	0.3124
23	7.4364	9900.30	4.70	0.3058
23	7.5780	9900.30	6.10	0.3057
23	7.0644	9900.30	6.20	0.3081
23	7.0254	9900.30	7.90	0.3119
23	7.1703	9900.30	4.90	0.3081
23	7.2479	9900.30	4.60	0.3064
24	7.1939	9900.30	8.10	0.3069
24	7.6291	9900.30	6.00	0.3091
24	7.2637	9900.30	6.40	0.3083
24	6.5980	9900.30	4.70	0.3060
24	7.3586	9900.30	8.00	0.3125
24	6.7405	9900.30	6.10	0.3081
24	7.6889	9900.30	7.90	0.3128
24	7.5575	9900.30	4.70	0.3069
24	7.6305	9900.30	5.60	0.3143
24	7.5284	9900.30	8.10	0.3081
24	7.2557	9900.30	6.50	0.3094
24	7.3225	9900.30	5.00	0.3057
24	7.3009	9900.30	5.70	0.3064
24	6.7606	9900.30	8.60	0.3099
24	7.4291	9900.30	6.40	0.3095
24	7.5927	9900.30	7.70	0.3112
24	7.3486	9900.30	4.80	0.3060
24	7.4568	9900.30	6.10	0.3078
24	6.9751	9900.30	8.10	0.3077
24	7.6178	9900.30	6.10	0.3091
24	7.2135	9900.30	4.70	0.3093
24	7.1078	9900.30	8.10	0.3081
24	7.1025	9900.30	6.20	0.3097
24	6.7737	9900.30	7.30	0.3088
24	7.4267	9900.30	6.30	0.3087
24	8.0580	9900.30	4.80	0.3066
24	7.1722	9900.30	7.00	0.3083
24	7.4121	9900.30	7.30	0.3128
24	7.0018	9900.30	6.50	0.3096
24	7.0477	9900.30	4.70	0.3068
24	7.3367	9900.30	7.90	0.3076
24	7.1006	9900.30	7.00	0.3091
25	7.9985	9900.30	8.70	0.3081
25	7.0521	9900.30	4.70	0.3082
25	7.4149	9900.30	4.80	0.3062
25	6.8004	9900.30	7.30	0.3082
25	7.4159	9900.30	7.50	0.3114
25	6.9841	9900.30	6.30	0.3079
25	7.5417	9900.30	4.90	0.3072
25	7.7622	9900.30	8.40	0.3082
25	6.8526	9900.30	5.90	0.3096
25	7.3696	9900.30	6.00	0.3079
25	6.8759	9900.30	5.10	0.3059
25	7.3174	9900.30	8.10	0.3127
25	7.5540	9900.30	6.50	0.3087
25	7.4137	9900.30	8.20	0.3132
25	6.9730	9900.30	4.70	0.3078
25	7.2957	9900.30	5.90	0.3071
25	7.2300	9900.30	6.10	0.3091
25	7.1341	9900.30	8.70	0.3087
25	7.3026	9900.30	5.20	0.3099
25	7.2897	9900.30	5.70	0.3063
25	7.1403	9900.30	7.40	0.3108
25	6.0142	9900.30	7.50	0.3089
25	7.1443	9900.30	8.40	0.3088
25	6.4570	9900.30	4.90	0.3072
25	7.1270	9900.30	5.70	0.3073
25	7.3457	9900.30	6.20	0.3085
25	7.2073	9900.30	8.80	0.3131
25	7.2998	9900.30	5.40	0.3085
25	7.5258	9900.30	4.90	0.3069
25	6.7833	9900.30	8.40	0.3077
25	7.6024	9900.30	6.80	0.3096
25	7.4420	9900.30	8.20	0.3084
26	6.9756	9900.30	4.70	0.3070
26	7.0836	9900.30	4.90	0.3063
26	7.3506	9900.30	7.00	0.3074
26	7.3188	9900.30	7.40	0.3122
26	7.0547	9900.30	6.00	0.3084
26	7.3730	9900.30	5.10	0.3060
26	7.2509	9900.30	8.10	0.3080
26	6.7933	9900.30	6.30	0.3092
26	7.0804	9900.30	5.80	0.3068
26	6.8079	9900.30	4.70	0.3062
26	7.1109	9900.30	8.70	0.3093
26	7.1932	9900.30	6.20	0.3114
26	7.2533	9900.30	8.50	0.3129
26	7.7046	9900.30	4.80	0.3071
26	6.6591	9900.30	5.60	0.3081
26	7.0333	9900.30	7.80	0.3079
26	6.7917	9900.30	6.70	0.3127
26	6.6448	9900.30	5.10	0.3065
26	7.7394	9900.30	5.10	0.3061
26	7.5105	9900.30	9.10	0.3116
26	6.8925	9900.30	6.20	0.3082
26	7.4686	9900.30	14.70	0.3114
26	7.0533	9900.30	5.60	0.3070
26	6.6148	9900.30	6.80	0.3092
26	6.9887	9900.30	7.90	0.3084
26	7.8254	9900.30	8.70	0.3111
26	6.6543	9900.30	5.70	0.3076
26	7.1915	9900.30	8.40	0.3066
26	7.0581	9900.30	9.20	0.3077
26	7.4169	9900.30	5.70	0.3068
26	7.2578	9900.30	5.70	0.3053
26	7.3493	9900.30	5.60	0.3046
27	7.2858	9900.30	4.80	0.3030
27	7.0963	9900.30	9.30	0.3044
27	7.2295	9900.30	4.70	0.3039
27	7.5048	9900.30	5.60	0.3044
27	7.0123	9900.30	5.40	0.3040
27	7.4488	9900.30	5.70	0.3044
27	7.0886	9900.30	8.10	0.3045
27	6.4200	9900.30	5.90	0.3039
27	7.7711	9900.30	4.70	0.3045
27	7.0819	9900.30	5.70	0.3043
27	7.2444	9900.30	5.50	0.3040
27	7.2752	9900.30	5.50	0.3040
27	7.5408	9900.30	5.40	0.3038
27	6.9083	9900.30	8.60	0.3045
27	7.2660	9900.30	4.70	0.3045
27	8.0050	9900.30	5.40	0.3053
27	7.1138	9900.30	6.20	0.3049
27	6.8506	9900.30	5.20	0.3043
27	7.0760	9900.30	5.10	0.3048
27	7.7896	9900.30	8.50	0.3041
27	7.6493	9900.30	5.60	0.3046
27	6.6494	9900.30	5.20	0.3039
27	7.2241	9900.30	5.20	0.3043
27	7.0126	9900.30	5.00	0.3041
27	7.3544	9900.30	5.30	0.3049
27	6.9858	9900.30	8.30	0.3042
27	6.7125	9900.30	5.70	0.3049
27	7.2682	9900.30	5.00	0.3042
27	7.2026	9900.30	5.90	0.3055
27	7.4065	9900.30	5.20	0.3041
27	6.3910	9900.30	5.20	0.3043
27	6.9655	9900.30	8.30	0.3058
28	7.2600	9900.30	5.60	0.3050
28	7.2337	9900.30	5.40	0.3057
28	7.0004	9900.30	5.50	0.3070
28	7.2120	9900.30	5.30	0.3069
28	7.1648	9900.30	4.70	0.3056
28	7.1297	9900.30	9.00	0.3061
28	6.7996	9900.30	4.70	0.3057
28	7.3475	9900.30	6.10	0.3059
28	7.9152	9900.30	5.70	0.3059
28	7.4034	9900.30	5.10	0.3068
28	7.1921	9900.30	8.20	0.3056
28	7.4174	9900.30	5.60	0.3056
28	6.6879	9900.30	5.60	0.3058
28	7.2652	9900.30	5.70	0.3066
28	7.3191	9900.30	5.70	0.3057
28	7.4893	9900.30	5.10	0.3061
28	7.0464	9900.30	9.20	0.3067
28	6.6817	9900.30	4.70	0.3061
28	6.9482	9900.30	5.80	0.3107
28	7.1170	9900.30	5.00	0.3064
28	6.5777	9900.30	5.20	0.3058
28	6.8525	9900.30	8.30	0.3056
28	7.1619	9900.30	6.00	0.3051
28	7.9299	9900.30	5.10	0.3051
28	7.0360	9900.30	5.70	0.3062
28	7.3069	9900.30	5.30	0.3068
28	7.0202	9900.30	5.10	0.3059
28	8.0974	9900.30	8.80	0.3064
28	7.1978	9900.30	5.90	0.3063
28	7.2424	9900.30	5.20	0.3060
28	7.3163	9900.30	5.50	0.3061
28	7.3878	9900.30	5.70	0.3054
29	8.1193	9900.30	4.70	0.3039
29	6.6521	9900.30	9.60	0.3047
29	7.1313	9900.30	4.70	0.3055
29	7.1064	9900.30	5.60	0.3051
29	6.7452	9900.30	5.90	0.3046
29	7.0049	9900.30	5.20	0.3055
29	6.9816	9900.30	5.00	0.3045
29	7.0048	9900.30	8.70	0.3048
29	8.8968	9900.30	5.40	0.3048
29	8.1290	9900.30	5.00	0.3044
29	7.2375	9900.30	6.50	0.3044
29	6.9296	9900.30	4.90	0.3099
29	7.5225	9900.30	5.10	0.3055
29	7.0290	9900.30	8.30	0.3075
29	6.8296	9900.30	5.70	0.3085
29	7.7590	9900.30	5.50	0.3079
29	7.7483	9900.30	5.90	0.3085
29	7.2831	9900.30	5.80	0.3108
29	6.7471	9900.30	8.20	0.3129
29	6.6036	9900.30	9.20	0.3070
29	6.9446	9900.30	5.10	0.3056
29	8.2614	9900.30	5.70	0.3129
29	7.3253	9900.30	6.10	0.3061
29	7.2915	9900.30	5.20	0.3063
29	7.1008	9900.30	4.70	0.3060
29	7.0706	9900.30	8.90	0.3057
29	7.4069	9900.30	4.70	0.3059
29	7.0264	9900.30	5.60	0.3061
29	6.6007	9900.30	5.60	0.3054
29	6.9027	9900.30	5.00	0.3056
29	7.9843	9900.30	8.30	0.3064
29	6.9514	9900.30	5.70	0.3068
30	7.9735	9900.30	5.60	0.3048
30	6.8925	9900.30	5.80	0.3060
30	6.6841	9900.30	5.10	0.3061
30	6.7542	9900.30	4.60	0.3051
30	6.7881	9900.30	9.20	0.3049
30	8.4155	9900.30	4.80	0.3055
30	7.2120	9900.30	5.40	0.3068
30	7.1081	9900.30	5.90	0.3064
30	6.8272	9900.30	5.20	0.3221
30	6.8963	9900.30	8.20	0.3062
30	7.2222	9900.30	5.90	0.3078
30	7.4748	9900.30	4.70	0.3055
30	7.0476	9900.30	5.90	0.3050
30	7.3762	9900.30	5.00	0.3060
30	6.4932	9900.30	5.30	0.3066
30	7.2333	9900.30	8.40	0.3060
30	6.7530	9900.30	7.00	0.3079
30	7.3998	9900.30	7.80	0.3117
30	6.9560	9900.30	8.40	0.3094
30	7.4392	9900.30	4.90	0.3062
30	7.4271	9900.30	7.90	0.3081
30	7.2671	9900.30	9.80	0.3092
30	6.8386	9900.30	10.00	0.3075
30	6.7915	9900.30	7.20	0.3081
30	7.4544	9900.30	6.20	0.3068
30	6.9477	9900.30	7.20	0.3077
30	7.2778	9900.30	7.50	0.3120
30	7.7837	9900.30	11.70	0.3090
30	7.0005	9900.30	4.90	0.3063
30	7.1916	9900.30	8.90	0.3083
30	7.4536	9900.30	7.30	0.3096
30	6.8458	9900.30	8.60	0.3091
31	6.3146	9900.30	5.20	0.3078
31	6.7380	9900.30	9.70	0.3063
31	7.1158	9900.30	7.80	0.3083
31	6.9678	9900.30	7.50	0.3130
31	7.5798	9900.30	7.60	0.3088
31	7.1812	9900.30	5.10	0.3061
31	7.4220	9900.30	6.40	0.3060
31	7.2541	9900.30	11.10	0.3127
31	7.3649	9900.30	8.10	0.3089
31	7.0640	9900.30	8.30	0.3117
31	6.9024	9900.30	6.30	0.3089
31	6.6344	9900.30	6.20	0.3074
31	6.8072	9900.30	6.60	0.3088
31	7.8160	9900.30	13.20	0.3125
31	6.9315	9900.30	5.20	0.3085
31	7.5196	9900.30	6.90	0.3060
31	6.8522	9900.30	9.00	0.3132
31	6.9967	9900.30	7.70	0.3087
31	6.5533	9900.30	8.70	0.3139
31	8.5288	9900.30	8.00	0.3082
31	6.9156	9900.30	6.10	0.3099
31	6.9568	9900.30	9.60	0.3094
31	6.8070	9900.30	6.60	0.3094
31	7.3833	9900.30	4.70	0.3064
31	7.3345	9900.30	10.70	0.3082
31	6.9486	9900.30	8.20	0.3128
31	6.7429	9900.30	11.50	0.3163
31	7.4957	9900.30	6.50	0.3066
31	6.7886	9900.30	10.70	0.3107
31	7.2511	9900.30	7.60	0.3091
31	6.6512	9900.30	13.00	0.3089
31	7.2256	9900.30	8.50	0.3132
32	6.9618	9900.30	6.80	0.3047
32	7.2219	9900.30	10.20	0.3103
32	6.7165	9900.30	9.20	0.3109
32	6.8523	9900.30	8.60	0.3084
32	7.6281	9900.30	7.20	0.3063
32	6.8591	9900.30	8.20	0.3125
32	7.1759	9900.30	8.70	0.3088
32	7.1146	9900.30	7.90	0.3126
32	7.0854	9900.30	4.90	0.3079
32	7.1238	9900.30	10.70	0.3080
32	6.9212	9900.30	9.60	0.3089
32	6.7754	9900.30	6.50	0.3161
32	7.6332	9900.30	6.20	0.3065
32	7.5564	9900.30	6.90	0.3076
32	7.2296	9900.30	8.70	0.3100
32	7.8140	9900.30	10.20	0.3091
32	7.1152	9900.30	8.20	0.3115
32	6.8683	9900.30	5.60	0.3068
32	7.0787	9900.30	9.00	0.3086
32	7.2662	9900.30	8.00	0.3119
32	6.6139	9900.30	6.40	0.3072
32	6.7112	9900.30	9.30	0.3067
32	7.6796	9900.30	8.70	0.3087
32	6.5668	9900.30	6.60	0.3103
32	7.1474	9900.30	7.10	0.3064
32	7.5565	9900.30	5.50	0.3057
32	7.1917	9900.30	8.50	0.3116
32	7.4411	9900.30	10.70	0.3085
32	7.1214	9900.30	8.60	0.3128
32	6.5589	9900.30	5.10	0.3064
32	7.3475	9900.30	7.60	0.3085
32	6.7500	9900.30	8.50	0.3112
33	6.6727	9900.30	9.50	0.3071
33	6.6712	9900.30	6.40	0.3064
33	6.9910	9900.30	8.10	0.3074
33	7.2344	9900.30	7.60	0.3086
33	6.8584	9900.30	7.00	0.3094
33	7.1009	9900.30	8.00	0.3095
33	6.8101	9900.30	8.70	0.3065
33	6.7858	9900.30	7.00	0.3071
33	6.9317	9900.30	6.20	0.3137
33	6.8319	9900.30	8.90	0.3097
33	7.3815	9900.30	6.60	0.3110
33	7.2103	9900.30	5.20	0.3071
33	7.4244	9900.30	10.10	0.3076
33	7.3477	9900.30	9.20	0.3100
33	6.8576	9900.30	6.00	0.3086
33	6.8607	9900.30	8.90	0.3091
33	7.7172	9900.30	5.80	0.3069
33	7.1128	9900.30	8.00	0.3083
33	7.7236	9900.30	10.80	0.3133
33	6.3906	9900.30	7.80	0.3092
33	6.9028	9900.30	5.00	0.3063
33	7.3501	9900.30	10.20	0.3090
33	7.4773	9900.30	6.10	0.3087
33	6.5264	9900.30	6.30	0.3086
33	6.5406	9900.30	8.50	0.3064
33	7.2221	9900.30	9.20	0.3120
33	6.5731	9900.30	6.90	0.3082
33	7.1403	9900.30	9.90	0.3126
33	6.6999	9900.30	5.80	0.3063
33	6.9348	9900.30	5.60	0.3066
33	6.1811	9900.30	10.60	0.3096
33	6.9342	9900.30	9.70	0.3100
34	7.1553	9900.30	6.10	0.3081
34	6.4358	9900.30	6.20	0.3057
34	7.4383	9900.30	8.50	0.3122
34	7.0193	9900.30	6.90	0.3082
34	7.9775	9900.30	12.10	0.3123
34	6.5846	9900.30	5.50	0.3066
34	6.7075	9900.30	5.90	0.3079
34	8.1807	9900.30	9.70	0.3078
34	6.7931	9900.30	6.60	0.3092
34	6.6264	9900.30	4.80	0.3062
34	6.8007	9900.30	10.50	0.3073
34	7.3859	9900.30	8.90	0.3131
34	6.9229	9900.30	6.70	0.3089
34	7.3573	9900.30	8.80	0.3129
34	7.3737	9900.30	5.30	0.3065
34	6.9367	9900.30	10.30	0.3079
34	7.1150	9900.30	10.20	0.3124
34	7.3470	9900.30	6.70	0.3132
34	6.4239	9900.30	5.30	0.3064
34	7.2597	9900.30	6.90	0.3068
34	6.6998	9900.30	8.90	0.3104
34	6.8508	9900.30	10.30	0.3098
34	7.2327	9900.30	8.50	0.3132
34	6.5114	9900.30	4.90	0.3058
34	6.9419	9900.30	8.30	0.3080
34	6.9652	9900.30	9.00	0.3083
34	6.9675	9900.30	6.70	0.3093
34	6.7420	9900.30	5.90	0.3062
34	6.9309	9900.30	11.60	0.3088
34	7.7672	9900.30	9.20	0.3096
34	7.5100	9900.30	6.10	0.3083
34	6.6920	9900.30	6.20	0.3060
35	7.6772	9900.30	7.70	0.3095
35	7.2335	9900.30	6.60	0.3079
35	6.9396	9900.30	13.00	0.3120
35	7.2684	9900.30	6.40	0.3076
35	6.9617	9900.30	7.50	0.3079
35	7.5295	9900.30	9.10	0.3094
35	6.9087	9900.30	8.80	0.3133
35	7.6174	9900.30	8.40	0.3107
35	6.7036	9900.30	9.40	0.3073
35	6.9910	9900.30	11.20	0.3112
35	6.6888	9900.30	6.30	0.3101
35	6.9318	9900.30	11.60	0.3117
35	6.9570	9900.30	5.60	0.3090
35	7.0218	9900.30	8.60	0.3109
35	6.5439	9900.30	11.40	0.3088
35	7.2438	9900.30	8.10	0.3125
35	7.4081	9900.30	6.00	0.3117
35	6.0747	9900.30	6.30	0.3069
35	6.8864	9900.30	8.00	0.3115
35	7.8633	9900.30	7.30	0.3099
35	6.8551	9900.30	14.70	0.3109
35	6.8536	9900.30	5.30	0.3072
35	7.6400	9900.30	7.90	0.3077
35	6.7927	9900.30	8.20	0.3080
35	6.9435	9900.30	10.90	0.3142
35	6.6406	9900.30	5.70	0.3077
35	6.5838	9900.30	11.10	0.3079
35	7.1700	9900.30	9.20	0.3098
35	6.9405	9900.30	9.10	0.3108
35	7.8015	9900.30	6.70	0.3065
35	6.5373	9900.30	6.80	0.3071
35	7.5462	9900.30	7.10	0.3086
36	6.9437	9900.30	12.40	0.3081
36	7.0069	9900.30	7.00	0.3094
36	6.8471	9900.30	5.40	0.3074
36	7.4498	9900.30	11.10	0.3088
36	6.6748	9900.30	8.00	0.3126
36	6.8282	9900.30	9.00	0.3100
36	7.0495	9900.30	8.70	0.3066
36	6.9829	9900.30	9.40	0.3153
36	7.1014	9900.30	8.50	0.3096
36	6.7284	9900.30	10.40	0.3093
36	9.3707	9900.30	7.40	0.3100
36	6.8852	9900.30	6.30	0.3076
36	6.8708	9900.30	12.90	0.3087
36	6.5229	9900.30	7.30	0.3115
36	6.8073	9900.30	7.30	0.3093
36	7.3151	9900.30	6.30	0.3065
36	7.3156	9900.30	6.20	0.3080
36	6.7610	9900.30	11.90	0.3105
36	6.5486	9900.30	10.10	0.3093
36	6.7153	9900.30	7.60	0.3123
36	6.8095	9900.30	7.70	0.3095
36	6.6388	9900.30	7.10	0.3079
36	7.1627	9900.30	8.60	0.3104
36	7.4875	9900.30	11.30	0.3127
36	6.8851	9900.30	9.10	0.3105
36	6.6144	9900.30	5.30	0.3070
36	6.8074	9900.30	11.80	0.3110
36	6.8538	9900.30	6.40	0.3086
36	6.7691	9900.30	6.60	0.3089
36	7.1996	9900.30	12.00	0.3126
36	7.5900	9900.30	5.10	0.3061
36	7.8693	9900.30	6.50	0.3077
37	7.2063	9900.30	9.40	0.3078
37	7.8062	9900.30	6.50	0.3085
37	6.7857	9900.30	4.80	0.3062
37	6.2871	9900.30	11.10	0.3090
37	7.8755	9900.30	9.30	0.3128
37	6.8089	9900.30	5.70	0.3088
37	7.1943	9900.30	6.80	0.3063
37	6.8132	9900.30	8.40	0.3115
37	7.2514	9900.30	7.40	0.3085
37	6.7201	9900.30	13.00	0.3128
37	7.0719	9900.30	6.00	0.3067
37	7.1823	9900.30	6.50	0.3065
37	7.3564	9900.30	7.70	0.3098
37	7.7527	9900.30	9.00	0.3096
37	7.4439	9900.30	5.30	0.3088
37	6.9744	9900.30	10.10	0.3065
37	7.8719	9900.30	8.00	0.3114
37	6.7631	9900.30	8.10	0.3104
37	6.5025	9900.30	9.50	0.3117
37	6.4926	9900.30	5.30	0.3063
37	6.3907	9900.30	9.10	0.3076
37	7.5327	9900.30	9.40	0.3086
37	7.4532	9900.30	7.60	0.3094
37	7.0819	9900.30	6.20	0.3075
37	6.5636	9900.30	6.90	0.3067
37	7.6864	9900.30	8.20	0.3128
37	6.9357	9900.30	11.00	0.3084
37	7.0378	9900.30	8.20	0.3119
37	7.3223	9900.30	5.30	0.3064
37	6.6593	9900.30	8.50	0.3082
37	7.4423	9900.30	8.10	0.3085
37	6.9111	9900.30	7.90	0.3091
38	7.0040	9900.30	7.90	0.3055
38	7.3357	9900.30	8.30	0.3080
38	7.2927	9900.30	8.40	0.3097
38	8.6445	9900.30	7.00	0.3094
38	7.2130	9900.30	5.10	0.3063
38	7.2701	9900.30	11.60	0.3121
38	7.2238	9900.30	8.50	0.3088
38	7.4082	9900.30	8.70	0.3117
38	7.4262	9900.30	5.80	0.3068
38	6.6295	9900.30	5.70	0.3076
38	7.0873	9900.30	8.90	0.3083
38	6.9412	9900.30	10.60	0.3100
38	7.6324	9900.30	6.00	0.3066
38	7.4219	9900.30	6.20	0.3057
38	7.1516	9900.30	9.80	0.3130
38	7.2077	9900.30	7.10	0.3082
38	7.2352	9900.30	10.70	0.3131
38	7.0904	9900.30	6.50	0.3061
38	6.7034	9900.30	7.90	0.3083
38	7.5925	9900.30	9.40	0.3091
38	7.2118	9900.30	8.70	0.3214
38	7.2240	9900.30	7.80	0.3072
38	6.8097	9900.30	4.90	0.3118
38	6.7784	9900.30	15.00	0.3107
38	6.8938	9900.30	6.60	0.3117
38	7.4504	9900.30	12.00	0.3115
38	7.0890	9900.30	6.60	0.3096
38	7.0960	9900.30	7.70	0.3077
38	7.1405	9900.30	7.80	0.3074
38	7.0407	9900.30	12.20	0.3083
38	7.1357	9900.30	6.80	0.3098
38	7.3000	9900.30	6.20	0.3063
39	6.5816	9900.30	6.80	0.3062
39	6.6780	9900.30	9.30	0.3095
39	7.1081	9900.30	9.80	0.3097
39	7.1082	9900.30	8.20	0.3094
39	6.9693	9900.30	5.60	0.3063
39	7.1112	9900.30	10.40	0.3104
39	7.3480	9900.30	7.80	0.3128
39	6.6188	9900.30	8.40	0.3082
39	7.0300	9900.30	9.90	0.3071
39	7.3703	9900.30	11.20	0.3105
39	6.8698	9900.30	6.70	0.3114
39	6.7581	9900.30	8.40	0.3089
39	7.6998	9900.30	5.60	0.3062
39	7.7628	9900.30	14.20	0.3150
39	6.4871	9900.30	7.10	0.3084
39	6.8332	9900.30	8.60	0.3123
39	6.9962	9900.30	6.40	0.3070
39	7.2944	9900.30	6.10	0.3069
39	6.7245	9900.30	8.40	0.3095
39	6.8650	9900.30	12.80	0.3109
39	7.5468	9900.30	6.00	0.3082
39	7.1097	9900.30	8.40	0.3103
39	7.4891	9900.30	10.10	0.3133
39	6.6370	9900.30	8.80	0.3113
39	6.7762	9900.30	11.50	0.3131
39	6.8328	9900.30	8.30	0.3085
39	7.4554	9900.30	7.10	0.3089
39	6.9014	9900.30	11.60	0.3105
39	6.7691	9900.30	6.70	0.3102
39	6.4815	9900.30	4.80	0.3066
39	8.1801	9900.30	13.60	0.3087
39	6.6965	9900.30	6.50	0.3094
40	7.3083	9900.30	12.30	0.3105
40	6.7713	9900.30	6.60	0.3089
40	6.9535	9900.30	8.20	0.3076
40	6.3591	9900.30	6.90	0.3083
40	7.1073	9900.30	15.30	0.3144
40	7.3967	9900.30	6.20	0.3084
40	6.8508	9900.30	8.20	0.3078
40	7.2293	9900.30	8.80	0.3112
40	7.2679	9900.30	9.20	0.3107
40	6.5391	9900.30	8.90	0.3060
40	7.6122	9900.30	8.70	0.3074
40	6.9911	9900.30	6.30	0.3098
40	7.8669	9900.30	9.70	0.3089
40	7.1164	9900.30	7.80	0.3114
40	7.1817	9900.30	7.60	0.3130
40	7.5001	9900.30	8.80	0.3076
40	6.9423	9900.30	14.70	0.3201
40	8.0041	9900.30	7.60	0.3099
40	7.5948	9900.30	9.20	0.3109
40	7.4068	9900.30	5.20	0.3060
40	6.9439	9900.30	11.60	0.3120
40	8.0119	9900.30	10.30	0.3105
40	6.7200	9900.30	11.20	0.3118
40	6.6673	9900.30	6.00	0.3092
40	6.9978	9900.30	6.20	0.3073
40	6.7087	9900.30	7.50	0.3095
40	6.8810	9900.30	12.70	0.3155
40	6.6989	9900.30	7.00	0.3093
40	6.8358	9900.30	7.40	0.3084
40	6.8674	9900.30	8.90	0.3082
40	6.6672	9900.30	10.10	0.3127
40	7.1690	9900.30	9.00	0.3084
41	6.8728	9900.30	10.00	0.3084
41	7.0539	9900.30	7.30	0.3067
41	7.5198	9900.30	8.60	0.3115
41	6.9814	9900.30	10.70	0.3127
41	6.6726	9900.30	7.00	0.3109
41	7.1466	9900.30	6.40	0.3062
41	6.7013	9900.30	11.60	0.3133
41	6.3703	9900.30	8.20	0.3094
41	6.7850	9900.30	7.80	0.3125
41	6.6961	9900.30	8.40	0.3105
41	7.6013	9900.30	6.60	0.3080
41	6.8783	9900.30	8.50	0.3089
41	7.0615	9900.30	13.10	0.3110
41	6.7246	9900.30	5.20	0.3067
