Step	Loss	GPU Memory (MB)	CPU Usage (%)	Step Time (s)
Total Training Samples: 6961
Unique Samples: 6769
20	7.7587	9804.17	17.50	0.5410
20	7.7065	9804.17	15.60	0.5416
20	7.8447	9804.17	16.00	0.5419
20	7.6111	9804.17	17.40	0.5413
20	7.1751	9804.17	15.50	0.5412
20	7.2545	9804.17	16.30	0.5415
20	7.4854	9804.17	15.40	0.5424
20	7.0905	9804.17	17.00	0.5411
20	7.7690	9804.17	16.50	0.5420
20	7.5236	9804.17	14.50	0.5429
20	7.7856	9804.17	16.00	0.5435
20	7.6938	9804.17	17.00	0.5415
20	7.4074	9804.17	16.20	0.5414
20	7.0623	9804.17	15.70	0.5414
20	7.4170	9804.17	15.40	0.5415
20	7.5489	9804.17	15.90	0.5429
20	7.3920	9804.17	16.30	0.5415
20	7.2785	9804.17	16.90	0.5415
20	7.2986	9804.17	15.00	0.5418
20	7.1675	9804.17	17.00	0.5415
21	7.1366	9804.17	15.30	0.5424
21	7.2758	9804.17	15.50	0.5413
21	7.8670	9804.17	15.40	0.5418
21	7.2797	9804.17	15.80	0.5417
21	7.2713	9804.17	16.60	0.5418
21	7.4383	9804.17	16.00	0.5430
21	6.9671	9804.17	14.20	0.5412
21	7.0775	9804.17	16.10	0.5432
21	7.2167	9804.17	15.90	0.5415
21	7.4790	9804.17	16.40	0.5414
21	7.0596	9804.17	16.20	0.5419
21	7.0949	9804.17	16.60	0.5419
21	7.1905	9804.17	15.80	0.5425
21	7.0616	9804.17	15.40	0.5414
21	7.3366	9804.17	14.20	0.5415
21	7.3913	9804.17	17.10	0.5414
21	7.3891	9804.17	16.80	0.5414
21	7.0393	9804.17	16.50	0.5415
21	7.0283	9804.17	15.10	0.5419
21	7.6366	9804.17	17.50	0.5416
21	7.5182	9804.17	17.00	0.5419
21	7.4937	9804.17	14.10	0.5414
21	7.1554	9804.17	14.70	0.5424
21	7.0268	9804.17	16.60	0.5416
21	7.0716	9804.17	16.60	0.5420
21	7.4147	9804.17	16.50	0.5415
21	8.3452	9804.17	16.50	0.5429
21	7.5712	9804.17	16.80	0.5420
21	6.7983	9804.17	16.10	0.5420
21	7.2703	9804.17	14.50	0.5410
21	7.2270	9804.17	15.50	0.5417
21	7.6743	9804.17	17.10	0.5416
22	6.7379	9804.17	16.60	0.5423
22	7.0669	9804.17	16.60	0.5415
22	7.7100	9804.17	15.70	0.5415
22	6.9519	9804.17	15.40	0.5407
22	7.6521	9804.17	16.80	0.5412
22	8.0445	9804.17	16.90	0.5414
22	7.5507	9804.17	15.20	0.5421
22	7.5880	9804.17	15.10	0.5411
22	7.2097	9804.17	17.00	0.5425
22	7.0213	9804.17	14.90	0.5411
22	7.0997	9804.17	14.70	0.5413
22	7.2730	9804.17	16.60	0.5416
22	6.6151	9804.17	16.10	0.5418
22	7.0340	9804.17	15.70	0.5415
22	7.3588	9804.17	16.10	0.5421
22	7.0900	9804.17	16.40	0.5416
22	7.3877	9804.17	17.10	0.5416
22	7.4036	9804.17	15.40	0.5413
22	7.0517	9804.17	14.70	0.5413
22	7.2480	9804.17	16.20	0.5434
22	7.0727	9804.17	16.70	0.5416
22	6.7617	9804.17	18.10	0.5417
22	7.1209	9804.17	14.60	0.5428
22	7.1504	9804.17	15.80	0.5417
22	7.2821	9804.17	16.10	0.5421
22	7.4107	9804.17	16.30	0.5424
22	6.9796	9804.17	14.00	0.5416
22	7.6552	9804.17	14.60	0.5416
22	7.3019	9804.17	16.80	0.5418
22	7.5347	9804.17	15.80	0.5432
22	7.1040	9804.17	14.60	0.5421
22	7.2580	9804.17	15.10	0.5414
23	7.3005	9804.17	16.30	0.5425
23	7.7307	9804.17	15.70	0.5414
23	7.3640	9804.17	14.10	0.5415
23	7.5089	9804.17	15.70	0.5418
23	7.4746	9804.17	16.30	0.5423
23	6.8091	9804.17	17.00	0.5416
23	6.8709	9804.17	15.30	0.5417
23	7.1420	9804.17	17.10	0.5438
23	7.5040	9804.17	16.10	0.5410
23	7.8665	9804.17	15.40	0.5408
23	8.7683	9804.17	16.90	0.5416
23	7.2653	9804.17	15.50	0.5417
23	7.5687	9804.17	16.30	0.5416
23	6.7520	9804.17	16.10	0.5414
23	7.6278	9804.17	16.00	0.5417
23	7.4939	9804.17	15.30	0.5420
23	7.2074	9804.17	17.00	0.5417
23	6.9942	9804.17	16.80	0.5414
23	7.7111	9804.17	14.50	0.5418
23	7.2932	9804.17	15.20	0.5418
23	7.3266	9804.17	15.80	0.5422
23	7.6096	9804.17	15.70	0.5417
23	7.0594	9804.17	16.20	0.5416
23	7.5851	9804.17	15.30	0.5414
23	6.9982	9804.17	16.90	0.5424
23	7.1910	9804.17	16.30	0.5413
23	7.5470	9804.17	14.40	0.5417
23	7.6951	9804.17	14.90	0.5419
23	7.1546	9804.17	16.30	0.5431
23	7.1059	9804.17	15.30	0.5426
23	7.2523	9804.17	15.70	0.5413
23	7.3304	9804.17	17.20	0.5419
24	7.2901	9804.17	15.70	0.5421
24	7.7266	9804.17	17.00	0.5411
24	7.3401	9804.17	17.00	0.5411
24	6.6980	9804.17	16.70	0.5417
24	7.4374	9804.17	17.20	0.5417
24	6.8497	9804.17	16.80	0.5408
24	7.8085	9804.17	15.30	0.5427
24	7.6313	9804.17	15.10	0.5414
24	7.7112	9804.17	16.30	0.5423
24	7.6141	9804.17	15.90	0.5410
24	7.3310	9804.17	15.90	0.5424
24	7.3913	9804.17	14.60	0.5416
24	7.3822	9804.17	16.80	0.5426
24	6.8590	9804.17	15.70	0.5413
24	7.5519	9804.17	16.50	0.5418
24	7.6864	9804.17	15.00	0.5418
24	7.4144	9804.17	16.60	0.5419
24	7.5418	9804.17	16.30	0.5416
24	7.0800	9804.17	15.70	0.5424
24	7.7325	9804.17	16.40	0.5414
24	7.2879	9804.17	17.00	0.5413
24	7.2021	9804.17	15.70	0.5411
24	7.1548	9804.17	15.70	0.5418
24	6.8778	9804.17	16.50	0.5416
24	7.5146	9804.17	17.10	0.5417
24	8.1513	9804.17	16.30	0.5430
24	7.2462	9804.17	17.10	0.5418
24	7.5082	9804.17	15.50	0.5448
24	7.0823	9804.17	16.50	0.5426
24	7.1416	9804.17	16.50	0.5414
24	7.4141	9804.17	15.90	0.5428
24	7.1840	9804.17	14.00	0.5413
25	8.0823	9804.17	16.50	0.5433
25	7.1637	9804.17	17.10	0.5418
25	7.5152	9804.17	15.60	0.5418
25	6.8912	9804.17	14.50	0.5434
25	7.5053	9804.17	17.30	0.5419
25	7.0686	9804.17	17.00	0.5421
25	7.6101	9804.17	14.70	0.5419
25	7.8378	9804.17	13.90	0.5417
25	6.9412	9804.17	16.50	0.5427
25	7.4981	9804.17	15.60	0.5429
25	6.9927	9804.17	15.00	0.5420
25	7.4260	9804.17	14.50	0.5422
25	7.6437	9804.17	16.00	0.5417
25	7.4966	9804.17	16.00	0.5419
25	7.0486	9804.17	16.60	0.5424
25	7.4270	9804.17	16.80	0.5420
25	7.3127	9804.17	15.70	0.5416
25	7.2194	9804.17	16.50	0.5416
25	7.3804	9804.17	15.90	0.5418
25	7.4012	9804.17	15.10	0.5415
25	7.2448	9804.17	16.50	0.5424
25	6.1039	9804.17	15.90	0.5416
25	7.2414	9804.17	16.20	0.5422
25	6.5174	9804.17	16.70	0.5424
25	7.2245	9804.17	16.90	0.5428
25	7.4598	9804.17	16.50	0.5422
25	7.3002	9804.17	15.70	0.5414
25	7.3711	9804.17	14.00	0.5420
25	7.6751	9804.17	13.50	0.5420
25	6.8860	9804.17	16.80	0.5420
25	7.6936	9804.17	16.40	0.5415
25	7.5799	9804.17	16.10	0.5412
26	7.0721	9804.17	17.30	0.5467
26	7.1834	9804.17	15.60	0.5421
26	7.4530	9804.17	16.10	0.5423
26	7.3941	9804.17	16.50	0.5420
26	7.1620	9804.17	16.60	0.5422
26	7.4700	9804.17	16.70	0.5424
26	7.3495	9804.17	15.80	0.5425
26	6.8858	9804.17	16.90	0.5422
26	7.2309	9804.17	17.60	0.5420
26	6.9172	9804.17	15.60	0.5428
26	7.2368	9804.17	15.80	0.5429
26	7.2593	9804.17	15.10	0.5422
26	7.3787	9804.17	15.50	0.5422
26	7.7998	9804.17	16.10	0.5417
26	6.7594	9804.17	16.30	0.5415
26	7.1476	9804.17	16.00	0.5424
26	6.9076	9804.17	15.00	0.5425
26	6.7522	9804.17	16.30	0.5415
26	7.8265	9804.17	16.10	0.5439
26	7.6393	9804.17	15.20	0.5419
26	6.9658	9804.17	15.00	0.5420
26	7.5464	9804.17	16.00	0.5418
26	7.1365	9804.17	15.40	0.5419
26	6.7191	9804.17	14.20	0.5419
26	7.0681	9804.17	14.90	0.5437
26	7.9245	9804.17	16.30	0.5423
26	6.7351	9804.17	15.80	0.5418
26	7.3111	9804.17	15.60	0.5416
26	7.1258	9804.17	16.30	0.5421
26	7.5133	9804.17	17.30	0.5420
26	7.3950	9804.17	15.70	0.5421
26	7.4652	9804.17	16.60	0.5422
27	7.4075	9804.17	16.90	0.5422
27	7.2249	9804.17	18.30	0.5415
27	7.3269	9804.17	16.10	0.5416
27	7.6411	9804.17	14.90	0.5427
27	7.1352	9804.17	16.30	0.5426
27	7.5697	9804.17	17.20	0.5421
27	7.1987	9804.17	16.50	0.5420
27	6.5290	9804.17	16.50	0.5420
27	7.8555	9804.17	17.10	0.5436
27	7.2038	9804.17	16.80	0.5415
27	7.3406	9804.17	17.50	0.5423
27	7.4087	9804.17	15.40	0.5422
27	7.6690	9804.17	16.50	0.5421
27	7.0438	9804.17	15.70	0.5415
27	7.4052	9804.17	16.10	0.5415
27	8.1202	9804.17	16.20	0.5417
27	7.2130	9804.17	15.40	0.5428
27	6.9577	9804.17	15.90	0.5415
27	7.2040	9804.17	16.20	0.5418
27	7.9063	9804.17	14.60	0.5416
27	7.7531	9804.17	16.00	0.5426
27	6.7607	9804.17	15.90	0.5417
27	7.3295	9804.17	16.20	0.5421
27	7.1680	9804.17	16.60	0.5426
27	7.4790	9804.17	16.70	0.5426
27	7.1423	9804.17	16.40	0.5420
27	6.7957	9804.17	12.80	0.5419
27	7.3521	9804.17	16.40	0.5417
27	7.3420	9804.17	15.20	0.5422
27	7.5276	9804.17	16.30	0.5415
27	6.4749	9804.17	16.30	0.5422
27	7.0771	9804.17	13.70	0.5415
28	7.3915	9804.17	15.00	0.5423
28	7.3408	9804.17	16.60	0.5413
28	7.1092	9804.17	15.50	0.5418
28	7.2966	9804.17	15.40	0.5421
28	7.2945	9804.17	16.80	0.5428
28	7.2285	9804.17	14.00	0.5423
28	6.8810	9804.17	16.40	0.5416
28	7.4776	9804.17	15.20	0.5418
28	8.0141	9804.17	16.90	0.5427
28	7.5531	9804.17	16.90	0.5419
28	7.3217	9804.17	14.70	0.5420
28	7.5084	9804.17	15.30	0.5418
28	6.8285	9804.17	16.90	0.5423
28	7.4182	9804.17	16.70	0.5416
28	7.4278	9804.17	15.60	0.5424
28	7.6060	9804.17	16.40	0.5420
28	7.1805	9804.17	17.60	0.5417
28	6.8134	9804.17	17.80	0.5415
28	6.9979	9804.17	17.50	0.5423
28	7.2053	9804.17	16.60	0.5413
28	6.6773	9804.17	16.80	0.5422
28	6.9707	9804.17	17.00	0.5424
28	7.2976	9804.17	16.70	0.5431
28	8.0452	9804.17	15.80	0.5439
28	7.1430	9804.17	15.00	0.5420
28	7.4162	9804.17	16.60	0.5414
28	7.1494	9804.17	16.30	0.5415
28	8.2455	9804.17	17.30	0.5418
28	7.3195	9804.17	15.00	0.5417
28	7.4165	9804.17	16.00	0.5410
28	7.4320	9804.17	16.20	0.5424
28	7.4896	9804.17	16.40	0.5424
29	8.2652	9804.17	15.60	0.5416
29	6.7645	9804.17	16.20	0.5415
29	7.2621	9804.17	17.40	0.5422
29	7.2707	9804.17	14.20	0.5413
29	6.8693	9804.17	14.10	0.5415
29	7.1465	9804.17	16.70	0.5414
29	7.0867	9804.17	17.30	0.5418
29	7.1494	9804.17	16.20	0.5416
29	9.0762	9804.17	15.70	0.5417
29	8.2216	9804.17	16.10	0.5415
29	7.3632	9804.17	17.00	0.5426
29	7.0847	9804.17	14.70	0.5414
29	7.6166	9804.17	15.20	0.5418
29	7.1578	9804.17	16.00	0.5426
29	6.9592	9804.17	17.40	0.5420
29	7.8972	9804.17	15.50	0.5413
29	7.8357	9804.17	14.70	0.5416
29	7.4122	9804.17	15.50	0.5413
29	6.8557	9804.17	16.90	0.5415
29	6.7227	9804.17	15.50	0.5413
29	7.0534	9804.17	15.40	0.5431
29	8.3808	9804.17	15.70	0.5410
29	7.4563	9804.17	15.90	0.5411
29	7.4639	9804.17	16.40	0.5410
29	7.1942	9804.17	14.90	0.5410
29	7.2031	9804.17	16.30	0.5412
29	7.5168	9804.17	16.70	0.5411
29	7.1600	9804.17	15.60	0.5409
29	6.6980	9804.17	14.00	0.5415
29	7.0492	9804.17	15.70	0.5420
29	8.1022	9804.17	16.40	0.5439
29	7.0815	9804.17	16.80	0.5414
30	8.1221	9804.17	15.80	0.5434
30	7.0185	9804.17	15.60	0.5413
30	6.8305	9804.17	16.00	0.5421
30	6.8805	9804.17	16.00	0.5414
30	6.9197	9804.17	15.90	0.5417
30	8.5427	9804.17	16.20	0.5436
30	7.3192	9804.17	16.60	0.5414
30	7.2533	9804.17	16.80	0.5446
30	6.9479	9804.17	14.50	0.5413
30	7.0187	9804.17	14.70	0.5416
30	7.3638	9804.17	16.60	0.5417
30	7.5976	9804.17	16.10	0.5418
30	7.1806	9804.17	15.70	0.5424
30	7.5194	9804.17	15.80	0.5413
30	6.6035	9804.17	16.30	0.5414
30	7.3327	9804.17	15.80	0.5405
30	6.8928	9804.17	15.60	0.5411
30	7.5471	9804.17	16.00	0.5404
30	7.0533	9804.17	16.30	0.5408
30	7.5569	9804.17	16.50	0.5408
30	7.5653	9804.17	15.40	0.5407
30	7.4131	9804.17	15.60	0.5410
30	6.9783	9804.17	16.20	0.5415
30	6.9292	9804.17	16.70	0.5415
30	7.5768	9804.17	15.90	0.5432
30	7.0692	9804.17	15.60	0.5416
30	7.4447	9804.17	17.10	0.5425
30	7.9170	9804.17	16.60	0.5415
30	7.1236	9804.17	14.80	0.5430
30	7.3159	9804.17	15.10	0.5416
30	7.6109	9804.17	17.00	0.5416
30	7.0349	9804.17	15.40	0.5418
31	6.4140	9804.17	15.80	0.5428
31	6.8822	9804.17	14.40	0.5418
31	7.2292	9804.17	16.00	0.5420
31	7.1197	9804.17	16.80	0.5451
31	7.7334	9804.17	17.10	0.5421
31	7.3336	9804.17	15.60	0.5427
31	7.5569	9804.17	16.80	0.5419
31	7.4178	9804.17	16.60	0.5419
31	7.4873	9804.17	16.10	0.5418
31	7.2052	9804.17	15.00	0.5422
31	7.0527	9804.17	16.40	0.5418
31	6.7711	9804.17	15.60	0.5416
31	6.8976	9804.17	16.10	0.5419
31	7.9826	9804.17	15.30	0.5420
31	7.0398	9804.17	14.90	0.5416
31	7.6250	9804.17	16.50	0.5414
31	6.9820	9804.17	16.50	0.5414
31	7.1349	9804.17	17.10	0.5426
31	6.7177	9804.17	16.90	0.5423
31	8.7003	9804.17	16.40	0.5431
31	7.0451	9804.17	17.60	0.5419
31	7.0767	9804.17	16.70	0.5413
31	6.9395	9804.17	18.00	0.5417
31	7.4417	9804.17	19.20	0.5418
31	7.4874	9804.17	15.70	0.5412
31	7.0868	9804.17	18.00	0.5437
31	6.8550	9804.17	18.70	0.5436
31	7.6351	9804.17	18.20	0.5423
31	6.9603	9804.17	19.60	0.5420
31	7.4030	9804.17	20.60	0.5433
31	6.7917	9804.17	19.10	0.5424
31	7.3777	9804.17	21.00	0.5416
32	7.0999	9804.17	20.60	0.5426
32	7.3251	9804.17	20.10	0.5418
32	6.9015	9804.17	20.30	0.5421
32	6.9717	9804.17	19.30	0.5420
32	7.7558	9804.17	20.50	0.5418
32	7.0104	9804.17	20.70	0.5412
32	7.3058	9804.17	20.30	0.5418
32	7.2231	9804.17	20.60	0.5415
32	7.2148	9804.17	17.80	0.5411
32	7.2374	9804.17	19.40	0.5415
32	7.0624	9804.17	20.60	0.5413
32	6.9410	9804.17	20.00	0.5431
32	7.7844	9804.17	20.40	0.5418
32	7.7048	9804.17	20.80	0.5435
32	7.3484	9804.17	20.20	0.5419
32	7.9413	9804.17	21.20	0.5421
32	7.2572	9804.17	20.40	0.5422
32	6.9903	9804.17	19.20	0.5414
32	7.2276	9804.17	21.40	0.5417
32	7.4727	9804.17	19.60	0.5415
32	6.7663	9804.17	19.70	0.5421
32	6.9239	9804.17	19.10	0.5422
32	7.8484	9804.17	19.40	0.5417
32	6.7477	9804.17	19.40	0.5419
32	7.2822	9804.17	18.80	0.5424
32	7.7146	9804.17	19.40	0.5415
32	7.3293	9804.17	20.60	0.5418
32	7.5893	9804.17	19.40	0.5416
32	7.2621	9804.17	18.10	0.5413
32	6.6512	9804.17	20.10	0.5423
32	7.5179	9804.17	20.10	0.5419
32	6.8601	9804.17	19.50	0.5422
33	6.7852	9804.17	20.70	0.5429
33	6.8302	9804.17	18.90	0.5418
33	7.1301	9804.17	20.80	0.5419
33	7.3953	9804.17	19.10	0.5427
33	7.0291	9804.17	18.90	0.5419
33	7.2512	9804.17	21.30	0.5419
33	6.9644	9804.17	22.20	0.5429
33	6.8931	9804.17	19.90	0.5418
33	7.0737	9804.17	18.90	0.5417
33	6.9946	9804.17	19.00	0.5417
33	7.5200	9804.17	20.60	0.5417
33	7.4151	9804.17	16.80	0.5413
33	7.4982	9804.17	18.30	0.5418
33	7.4833	9804.17	17.80	0.5418
33	6.9806	9804.17	20.00	0.5417
33	6.9651	9804.17	20.20	0.5432
33	7.8982	9804.17	20.10	0.5423
33	7.2590	9804.17	20.60	0.5424
33	7.9225	9804.17	20.10	0.5416
33	6.5028	9804.17	19.20	0.5420
33	7.0646	9804.17	19.30	0.5424
33	7.5487	9804.17	20.20	0.5419
33	7.6708	9804.17	20.70	0.5421
33	6.6480	9804.17	20.00	0.5420
33	6.6612	9804.17	20.70	0.5420
33	7.4127	9804.17	20.50	0.5432
33	6.6548	9804.17	19.90	0.5426
33	7.3350	9804.17	21.10	0.5423
33	6.8492	9804.17	18.90	0.5426
33	7.1038	9804.17	19.80	0.5442
33	6.3507	9804.17	19.50	0.5418
33	7.1281	9804.17	21.00	0.5415
34	7.2736	9804.17	19.80	0.5432
34	6.4868	9804.17	19.80	0.5420
34	7.6154	9804.17	19.90	0.5428
34	7.2095	9804.17	19.40	0.5424
34	8.0725	9804.17	18.50	0.5419
34	6.7180	9804.17	18.00	0.5420
34	6.8936	9804.17	18.60	0.5429
34	8.3655	9804.17	18.80	0.5422
34	6.9389	9804.17	19.60	0.5423
34	6.7521	9804.17	20.00	0.5418
34	6.9519	9804.17	19.60	0.5425
34	7.5448	9804.17	20.60	0.5423
34	7.0762	9804.17	18.40	0.5422
34	7.4504	9804.17	19.40	0.5419
34	7.5311	9804.17	20.10	0.5417
34	7.1193	9804.17	20.50	0.5421
34	7.2828	9804.17	20.50	0.5435
34	7.4997	9804.17	20.20	0.5424
34	6.5569	9804.17	20.20	0.5432
34	7.3970	9804.17	20.50	0.5429
34	6.8499	9804.17	21.40	0.5422
34	7.0021	9804.17	21.30	0.5417
34	7.4046	9804.17	19.30	0.5428
34	6.6808	9804.17	21.20	0.5423
34	7.0659	9804.17	18.20	0.5415
34	7.1421	9804.17	20.40	0.5424
34	7.1970	9804.17	18.80	0.5419
34	6.8901	9804.17	20.60	0.5425
34	7.0989	9804.17	20.60	0.5426
34	7.9293	9804.17	19.80	0.5419
34	7.6725	9804.17	18.90	0.5417
34	6.8792	9804.17	17.50	0.5428
35	7.8290	9804.17	19.20	0.5424
35	7.4269	9804.17	19.10	0.5420
35	7.1347	9804.17	19.50	0.5417
35	7.3828	9804.17	17.50	0.5422
35	7.0718	9804.17	18.50	0.5418
35	7.6812	9804.17	19.50	0.5419
35	7.1162	9804.17	17.40	0.5419
35	7.7978	9804.17	20.60	0.5438
35	6.9002	9804.17	17.90	0.5432
35	7.1438	9804.17	19.00	0.5420
35	6.8649	9804.17	20.10	0.5420
35	7.1151	9804.17	19.30	0.5432
35	7.1544	9804.17	21.00	0.5427
35	7.2521	9804.17	20.50	0.5419
35	6.6732	9804.17	21.10	0.5419
35	7.4311	9804.17	19.50	0.5429
35	7.5649	9804.17	21.80	0.5421
35	6.2896	9804.17	21.50	0.5417
35	7.0757	9804.17	20.20	0.5425
35	8.0048	9804.17	19.60	0.5437
35	7.0083	9804.17	20.70	0.5417
35	7.0094	9804.17	20.20	0.5418
35	7.7916	9804.17	18.70	0.5423
35	7.0034	9804.17	19.30	0.5415
35	7.1072	9804.17	21.80	0.5418
35	6.8642	9804.17	22.80	0.5424
35	6.7752	9804.17	20.30	0.5427
35	7.2953	9804.17	18.30	0.5422
35	7.1215	9804.17	20.20	0.5439
35	7.9379	9804.17	21.20	0.5420
35	6.7259	9804.17	19.60	0.5417
35	7.7225	9804.17	20.90	0.5411
36	7.1147	9804.17	20.90	0.5432
36	7.2087	9804.17	18.90	0.5418
36	6.9664	9804.17	19.60	0.5433
36	7.5777	9804.17	22.70	0.5432
36	6.8495	9804.17	20.00	0.5423
36	7.0563	9804.17	19.60	0.5415
36	7.1965	9804.17	20.10	0.5419
36	7.1494	9804.17	20.10	0.5416
36	7.2965	9804.17	20.10	0.5417
36	6.9078	9804.17	20.30	0.5429
36	9.5704	9804.17	19.10	0.5422
36	7.0224	9804.17	19.60	0.5420
36	7.0358	9804.17	21.00	0.5433
36	6.7836	9804.17	19.10	0.5423
36	6.9985	9804.17	19.00	0.5417
36	7.5039	9804.17	19.00	0.5420
36	7.4821	9804.17	19.00	0.5431
36	6.9672	9804.17	18.90	0.5425
36	6.7191	9804.17	17.40	0.5432
36	6.8946	9804.17	18.30	0.5421
36	7.0544	9804.17	18.80	0.5471
36	6.7980	9804.17	19.10	0.5430
36	7.3944	9804.17	20.30	0.5421
36	7.6610	9804.17	18.30	0.5411
36	7.0159	9804.17	20.00	0.5418
36	6.7630	9804.17	21.80	0.5423
36	7.0103	9804.17	19.50	0.5427
36	6.9959	9804.17	18.90	0.5420
36	6.9639	9804.17	20.30	0.5413
36	7.3801	9804.17	17.70	0.5415
36	7.7215	9804.17	20.20	0.5419
36	8.0389	9804.17	21.20	0.5418
37	7.3345	9804.17	21.40	0.5424
37	8.0223	9804.17	21.00	0.5412
37	6.9699	9804.17	20.30	0.5417
37	6.4779	9804.17	11.90	0.5411
37	7.9824	9804.17	11.80	0.5413
37	7.0184	9804.17	11.30	0.5409
37	7.3607	9804.17	12.20	0.5409
37	7.0370	9804.17	12.90	0.5426
37	7.4260	9804.17	14.80	0.5419
37	6.8927	9804.17	16.50	0.5418
37	7.2856	9804.17	12.50	0.5422
37	7.4287	9804.17	15.40	0.5419
37	7.5841	9804.17	10.90	0.5409
37	7.8967	9804.17	14.20	0.5407
37	7.6235	9804.17	19.80	0.5429
37	7.1775	9804.17	19.60	0.5415
37	8.0241	9804.17	20.10	0.5416
37	6.9473	9804.17	19.50	0.5422
37	6.6765	9804.17	20.60	0.5423
37	6.6733	9804.17	21.60	0.5422
37	6.5575	9804.17	20.40	0.5434
37	7.7049	9804.17	21.00	0.5412
37	7.7145	9804.17	21.20	0.5420
37	7.2417	9804.17	21.90	0.5417
37	6.7225	9804.17	21.30	0.5431
37	7.8285	9804.17	21.10	0.5425
37	7.1373	9804.17	20.20	0.5426
37	7.2370	9804.17	20.90	0.5417
37	7.5196	9804.17	17.70	0.5421
37	6.8351	9804.17	18.50	0.5415
37	7.6253	9804.17	17.30	0.5412
37	7.1338	9804.17	17.20	0.5418
38	7.1687	9804.17	17.30	0.5431
38	7.5873	9804.17	14.80	0.5416
38	7.5622	9804.17	15.20	0.5438
38	8.7835	9804.17	15.40	0.5419
38	7.4215	9804.17	14.70	0.5421
38	7.4199	9804.17	12.90	0.5440
38	7.4447	9804.17	11.70	0.5427
38	7.6480	9804.17	9.80	0.5427
38	7.6545	9804.17	8.30	0.5411
38	6.8354	9804.17	8.40	0.5410
38	7.2979	9804.17	8.30	0.5413
38	7.1319	9804.17	8.40	0.5406
38	7.7740	9804.17	8.30	0.5405
38	7.6471	9804.17	8.40	0.5404
38	7.3449	9804.17	8.30	0.5406
38	7.3746	9804.17	8.30	0.5416
38	7.4486	9804.17	8.30	0.5420
38	7.3955	9804.17	8.40	0.5404
38	6.9551	9804.17	8.30	0.5407
38	7.7520	9804.17	8.30	0.5412
38	7.3969	9804.17	8.40	0.5406
38	7.4283	9804.17	8.30	0.5405
38	7.0197	9804.17	8.30	0.5420
38	6.9623	9804.17	8.50	0.5426
38	7.0941	9804.17	8.30	0.5409
38	7.6767	9804.17	8.30	0.5406
38	7.3060	9804.17	7.80	0.5422
38	7.3547	9804.17	8.40	0.5406
38	7.4121	9804.17	8.40	0.5409
38	7.2962	9804.17	7.90	0.5422
38	7.3680	9804.17	8.30	0.5426
38	7.4359	9804.17	8.30	0.5410
39	6.8577	9804.17	8.40	0.5418
39	6.8500	9804.17	11.80	0.5417
39	7.2983	9804.17	15.90	0.5438
39	7.3299	9804.17	14.30	0.5416
39	7.1833	9804.17	16.10	0.5423
39	7.3478	9804.17	16.50	0.5415
39	7.5042	9804.17	16.00	0.5428
39	6.8745	9804.17	16.60	0.5421
39	7.2130	9804.17	16.10	0.5420
39	7.6284	9804.17	14.80	0.5419
39	7.1133	9804.17	17.20	0.5424
39	6.9934	9804.17	15.90	0.5419
39	7.8493	9804.17	15.70	0.5442
39	7.9705	9804.17	17.10	0.5412
39	6.7392	9804.17	16.70	0.5414
39	7.0512	9804.17	17.70	0.5419
39	7.2384	9804.17	17.20	0.5418
39	7.4294	9804.17	18.70	0.5417
39	6.9461	9804.17	19.40	0.5424
39	7.0248	9804.17	20.70	0.5413
39	7.7887	9804.17	20.80	0.5429
39	7.3642	9804.17	21.00	0.5414
39	7.6248	9804.17	20.80	0.5419
39	6.8663	9804.17	21.30	0.5420
39	6.9136	9804.17	21.00	0.5419
39	7.0253	9804.17	22.00	0.5412
39	7.6583	9804.17	21.60	0.5416
39	7.0598	9804.17	22.60	0.5424
39	7.0105	9804.17	21.80	0.5414
39	6.5892	9804.17	20.90	0.5413
39	8.3480	9804.17	19.50	0.5417
39	6.9224	9804.17	15.20	0.5419
40	7.5514	9804.17	20.80	0.5419
40	6.8717	9804.17	17.70	0.5446
40	7.2183	9804.17	14.60	0.5416
40	6.5726	9804.17	12.40	0.5412
40	7.3430	9804.17	12.80	0.5409
40	7.5440	9804.17	11.80	0.5410
40	7.0552	9804.17	13.30	0.5429
40	7.4592	9804.17	12.60	0.5414
40	7.4658	9804.17	12.30	0.5412
40	6.7257	9804.17	12.60	0.5405
40	7.8628	9804.17	15.20	0.5410
40	7.2175	9804.17	14.40	0.5410
40	8.1004	9804.17	14.80	0.5409
40	7.3805	9804.17	16.40	0.5408
40	7.3207	9804.17	15.30	0.5426
40	7.7018	9804.17	16.70	0.5415
40	7.0807	9804.17	15.50	0.5419
40	8.1819	9804.17	14.80	0.5415
40	7.7547	9804.17	16.60	0.5416
40	7.5516	9804.17	16.70	0.5416
40	7.0342	9804.17	18.10	0.5432
40	8.1984	9804.17	19.00	0.5417
40	7.0287	9804.17	18.70	0.5419
40	6.8658	9804.17	21.00	0.5418
40	7.2057	9804.17	19.60	0.5421
40	6.8700	9804.17	21.50	0.5440
40	7.1386	9804.17	20.50	0.5439
40	6.8873	9804.17	19.30	0.5436
40	7.0623	9804.17	19.90	0.5412
40	7.0685	9804.17	21.50	0.5429
40	6.8712	9804.17	19.70	0.5418
40	7.3133	9804.17	19.80	0.5418
41	7.1462	9804.17	20.50	0.5427
41	7.2476	9804.17	20.80	0.5421
41	7.7857	9804.17	21.10	0.5420
